,phrase,label,sentiment,subjectivity,language,count
"Foto: IMAGO/Laci Perenyi) 
","Foto: IMAGO/Laci Perenyi) 
",ORG,0.0,0.0,de,1
Gekappte,Gekappte,ORG,0.0,0.0,de,1
Öko-,Öko-,ORG,0.7,0.0,de,1
THW,THW,ORG,0.0,0.0,de,1
Berliner Hertie School,Berliner Hertie School,ORG,0.0,0.0,de,1
Gas-Preise: Kommission,Gas-Preise: Kommission,ORG,0.0,0.0,de,1
Atomkraft: AKW-Streckbetrieb,Atomkraft: AKW-Streckbetrieb,ORG,0.0,0.0,de,1
Bundeswirtschaftsministeriums auf…,Bundeswirtschaftsministeriums auf…,ORG,0.0,0.0,de,1
AP,AP,ORG,0.0,0.0,de,1
Der Spiegel berichte…,Der Spiegel berichte…,ORG,0.0,0.0,de,1
Blackout.,Blackout.,ORG,0.0,0.0,de,1
AKW-Aufsicht,AKW-Aufsicht,ORG,0.0,0.0,de,1
Fraktionsvize Spahn,Fraktionsvize Spahn,ORG,-0.7,0.0,de,1
Niedersachsens Grüne,Niedersachsens Grüne,ORG,0.0,0.0,de,1
Partei der…,Partei der…,ORG,0.0,0.0,de,1
Bundesgesundheitsminister,Bundesgesundheitsminister,ORG,0.0,0.0,de,1
Foto…,Foto…,ORG,0.0,0.0,de,1
BASF: »Wir,BASF: »Wir,ORG,0.7,0.0,de,1
Energiekrise: Von Bremsen und Deckeln,Energiekrise: Von Bremsen und Deckeln,ORG,0.0,0.0,de,1
Gaspreisbremse: Jens Spahn,Gaspreisbremse: Jens Spahn,ORG,-1.0,0.0,de,1
Medizinische Katastrophen-Hilfswerk,Medizinische Katastrophen-Hilfswerk,ORG,0.0,0.0,de,1
Verstaatlichung Milliardenverlust.,Verstaatlichung Milliardenverlust.,ORG,0.0,0.0,de,1
Atommüll-Endlager,Atommüll-Endlager,ORG,0.0,0.0,de,1
Rational,Rational,ORG,0.0,0.0,de,1
Firmenschriftzug,Firmenschriftzug,ORG,0.7,0.0,de,1
Union: Ampel,Union: Ampel,ORG,0.0,0.0,de,1
Deutschen: »Die Lage,Deutschen: »Die Lage,ORG,0.0,0.0,de,1
AKW Saporischschja,AKW Saporischschja,ORG,0.0,0.0,de,1
Boehringer Ingelheim,Boehringer Ingelheim,ORG,0.0,0.0,de,1
Stadtwerke?,Stadtwerke?,ORG,0.0,0.0,de,1
Atomkraft?,Atomkraft?,ORG,-1.0,0.0,de,1
"Bund-Länder-Runde  NDR.de
</li><li>","Bund-Länder-Runde  NDR.de
</li><li>",ORG,-0.15000000000000002,0.0,de,1
AKTUELLEN,AKTUELLEN,ORG,0.0,0.0,de,1
"WEB.DE News
</li><li>Energiekrise","WEB.DE News
</li><li>Energiekrise",ORG,-0.15000000000000002,0.0,de,1
Smarthome-An…,Smarthome-An…,ORG,1.0,0.0,de,1
FritzBox,FritzBox,ORG,0.0,0.0,de,1
Swingtanzen,Swingtanzen,ORG,0.7,0.0,de,1
Family Research and Demographic Analysis«).,Family Research and Demographic Analysis«).,ORG,0.0,0.0,de,1
Energiepreisbremse.,Energiepreisbremse.,ORG,0.2333333333333333,0.0,de,1
London: Russische Führung,London: Russische Führung,ORG,-1.0,0.0,de,1
Munich ReDer,Munich ReDer,ORG,0.7,0.0,de,1
"Foto: dpa)
Frankfurt","Foto: dpa)
Frankfurt",ORG,-0.7,0.0,de,1
Storm,Storm,ORG,0.0,0.0,de,1
Österreichische Gesundheitskasse,Österreichische Gesundheitskasse,ORG,0.0,0.0,de,1
Medizinisches Katastrophen-Hilfswerk,Medizinisches Katastrophen-Hilfswerk,ORG,1.0,0.0,de,1
Vattenfall WÃ¤rme Berlin AG,Vattenfall WÃ¤rme Berlin AG,ORG,0.0,0.0,de,1
Bundesne…,Bundesne…,ORG,0.0,0.0,de,1
IW Köln,IW Köln,ORG,0.0,0.0,de,1
Forschungsinstitut ZEW.,Forschungsinstitut ZEW.,ORG,-0.7,0.0,de,1
Bundesliga: Selimbegovic,Bundesliga: Selimbegovic,ORG,0.0,0.0,de,1
Europäischen …,Europäischen …,ORG,0.0,0.0,de,1
Pandemie“,Pandemie“,ORG,0.0,0.0,de,1
europäischen Gaspreisdeckel.,europäischen Gaspreisdeckel.,ORG,0.0,0.0,de,1
COP 27.,COP 27.,ORG,0.0,0.0,de,1
COP 26,COP 26,ORG,0.0,0.0,de,1
Blackout-Übung,Blackout-Übung,ORG,0.0,0.0,de,1
Bundesliga: Frankfurt,Bundesliga: Frankfurt,ORG,0.5,0.0,de,1
Europa-League-Sieger Eintracht,Europa-League-Sieger Eintracht,ORG,0.7,0.0,de,1
Impfter…,Impfter…,ORG,0.0,0.0,de,1
nach</li><li>,nach</li><li>,ORG,0.0,0.0,de,1
Internationale Atomenergiebehörde,Internationale Atomenergiebehörde,ORG,0.0,0.0,de,1
IAEA,IAEA,ORG,0.0,0.0,de,1
Regierungskommission,Regierungskommission,ORG,0.0,0.0,de,1
unl uulepelaekeup,unl uulepelaekeup,ORG,0.0,0.0,de,1
puupelu tel,puupelu tel,ORG,0.0,0.0,de,1
Parlament,Parlament,ORG,0.0,0.0,de,1
Krise,Krise,ORG,0.0,0.0,de,1
Internationale Energieagentur.,Internationale Energieagentur.,ORG,-1.0,0.0,de,1
AKW Tricastin.,AKW Tricastin.,ORG,0.0,0.0,de,1
Europäische Zentralbank,Europäische Zentralbank,ORG,0.6999999999999998,0.0,de,1
Wi…,Wi…,ORG,-1.0,0.0,de,1
EU-Energiekommissar,EU-Energiekommissar,ORG,0.0,0.0,de,1
Der Spiegel,Der Spiegel,ORG,0.0,0.0,de,1
Spiegel bereite…,Spiegel bereite…,ORG,0.0,0.0,de,1
Blackout-Fall.,Blackout-Fall.,ORG,0.0,0.0,de,1
na…,na…,ORG,0.0,0.0,de,1
Total Energies,Total Energies,ORG,0.15000000000000002,0.0,de,1
Strom-Gas-Entkoppelung: EU,Strom-Gas-Entkoppelung: EU,ORG,0.0,0.0,de,1
Linke,Linke,ORG,-1.0,0.0,de,1
Gaspreisbremse:,Gaspreisbremse:,ORG,1.0,0.0,de,1
Dezember-Abschläge,Dezember-Abschläge,ORG,0.0,0.0,de,1
Milliardenbetrag,Milliardenbetrag,ORG,0.7,0.0,de,1
B. Musch-Borowska.,B. Musch-Borowska.,ORG,0.0,0.0,de,1
Atomstromanbieter,Atomstromanbieter,ORG,0.7,0.0,de,1
TTF-Kontrakt: Gas,TTF-Kontrakt: Gas,ORG,0.0,0.0,de,1
Terminkontrakts TTF für niederlä…,Terminkontrakts TTF für niederlä…,ORG,0.0,0.0,de,1
Gasimporteur: Uniper,Gasimporteur: Uniper,ORG,0.0,0.0,de,1
Grünen am Donnerstag.,Grünen am Donnerstag.,ORG,0.0,0.0,de,1
"Lancet Countdown"": Wie der Klimawandel","Lancet Countdown"": Wie der Klimawandel",ORG,0.0,0.0,de,1
Niedersachsen: Erste,Niedersachsen: Erste,ORG,0.0,0.0,de,1
BASF: Martin Brudermüller,BASF: Martin Brudermüller,ORG,-0.7,0.0,de,1
Sinischa Horvat,Sinischa Horvat,ORG,0.0,0.0,de,1
Beuu llule,Beuu llule,ORG,0.0,0.0,de,1
Die Linke,Die Linke,ORG,0.0,0.0,de,1
Gaskrise: Firmen,Gaskrise: Firmen,ORG,0.0,0.0,de,1
VNG.,VNG.,ORG,0.0,0.0,de,1
Ther…,Ther…,ORG,0.0,0.0,de,1
EU:,EU:,ORG,0.0,0.0,de,1
Bundes für Unternehmen,Bundes für Unternehmen,ORG,0.0,0.0,de,1
EuropÃ¤ische Zentralbank,EuropÃ¤ische Zentralbank,ORG,0.0,0.0,de,1
Wilhelmshavener LNG-Terminal,Wilhelmshavener LNG-Terminal,ORG,0.0,0.0,de,1
BDI …,BDI …,ORG,0.0,0.0,de,1
Expertenkommission der Regierung:,Expertenkommission der Regierung:,ORG,0.0,0.0,de,1
SPD-Abgeordnete,SPD-Abgeordnete,ORG,0.0,0.0,de,1
Atomkraftwerken,Atomkraftwerken,ORG,0.7,0.0,de,1
Ostsee-Gaspipelines,Ostsee-Gaspipelines,ORG,0.0,0.0,de,1
Union.,Union.,ORG,-1.0,0.0,de,1
KinderUni,KinderUni,ORG,0.0,0.0,de,1
"Foto: dpa)
Düsseldorf","Foto: dpa)
Düsseldorf",ORG,0.0,0.0,de,1
Industriegewerkschaft Bergbau,Industriegewerkschaft Bergbau,ORG,0.0,0.0,de,1
Nord Stream: Bundesanwaltschaft,Nord Stream: Bundesanwaltschaft,ORG,0.0,0.0,de,1
FrankfurtDie,FrankfurtDie,ORG,0.7,0.0,de,1
Grünen: Waffenlieferungen an die,Grünen: Waffenlieferungen an die,ORG,0.0,0.0,de,1
Deutschlands Küste,Deutschlands Küste,ORG,0.0,0.0,de,1
deutsche Gaspreis-Kommission ,deutsche Gaspreis-Kommission ,ORG,0.0,0.0,de,1
Bewä…,Bewä…,ORG,0.0,0.0,de,1
Rat,Rat,ORG,0.0,0.0,de,1
LNG: Uniper-Terminal,LNG: Uniper-Terminal,ORG,0.0,0.0,de,1
"Globale Gesellschaft
","Globale Gesellschaft
",ORG,0.7,0.0,de,1
FW,FW,ORG,0.0,0.0,de,1
Wissenschaft: Deutsche Röntgengesellschaft,Wissenschaft: Deutsche Röntgengesellschaft,ORG,0.85,0.0,de,1
"britischen Marine"" hätten E…","britischen Marine"" hätten E…",ORG,0.0,0.0,de,1
Corona-Infektionsges…,Corona-Infektionsges…,ORG,0.0,0.0,de,1
Ministerin für Energiewende,Ministerin für Energiewende,ORG,0.0,0.0,de,1
ep aekl llule pel Uelelupelnua telele Vueke,ep aekl llule pel Uelelupelnua telele Vueke,ORG,-1.0,0.0,de,1
SZ-Veranstaltung,SZ-Veranstaltung,ORG,-0.35,0.0,de,1
Residenztheater:,Residenztheater:,ORG,-0.35,0.0,de,1
CDU.,CDU.,ORG,1.0,0.0,de,1
Wartungs- und Reparat…,Wartungs- und Reparat…,ORG,0.0,0.0,de,1
GASTKOMMENTAR,GASTKOMMENTAR,ORG,1.0,0.0,de,1
Marine…,Marine…,ORG,-0.15000000000000002,0.0,de,1
Steag,Steag,ORG,0.0,0.0,de,1
US-Konzern Westinghouse,US-Konzern Westinghouse,ORG,0.0,0.0,de,1
US-Präsidialamtes.,US-Präsidialamtes.,ORG,0.0,0.0,de,1
Bundespolizei,Bundespolizei,ORG,-0.15000000000000002,0.0,de,1
"Ostsee-Gaspipelines  WEB.DE News
</li><li>","Ostsee-Gaspipelines  WEB.DE News
</li><li>",ORG,-0.15000000000000002,0.0,de,1
"britischen Marine""","britischen Marine""",ORG,0.0,0.0,de,1
Staatskonzerns,Staatskonzerns,ORG,0.0,0.0,de,1
