,phrase,label,sentiment,subjectivity,language,count
Kohlekraftwerk Jänschwalde: Alle Blöcke,Kohlekraftwerk Jänschwalde: Alle Blöcke,LOC,0.0,0.0,de,2
Gaspreis-Hilfen,Gaspreis-Hilfen,LOC,0.7,0.0,de,2
Elsass,Elsass,LOC,-1.0,0.0,de,2
Flüssiggaslieferungen:,Flüssiggaslieferungen:,LOC,-1.0,0.0,de,2
Sharm El Sheikh,Sharm El Sheikh,LOC,0.0,0.0,de,2
Café-Betreibern,Café-Betreibern,LOC,0.27499999999999997,0.0,de,2
Schwedische Küstenwache,Schwedische Küstenwache,LOC,0.0,0.0,de,2
Catering-Firmen,Catering-Firmen,LOC,0.27499999999999997,0.0,de,2
Milliardenbetrags,Milliardenbetrags,LOC,0.0,0.0,de,2
Olkiluoto,Olkiluoto,LOC,0.0,0.0,de,2
Finnen,Finnen,LOC,0.0,0.0,de,2
Nürnberg: Vermisste Schwangere:,Nürnberg: Vermisste Schwangere:,LOC,0.0,0.0,de,2
Potsdamer,Potsdamer,LOC,0.0,0.0,de,2
Nord Stream 2,Nord Stream 2,LOC,0.0,0.0,de,2
Kassel,Kassel,LOC,0.0,1.0,de,2
Rom,Rom,LOC,0.0,0.0,de,2
Treibhausgasausstoßes des Landes,Treibhausgasausstoßes des Landes,LOC,0.0,0.0,de,2
Griechenland,Griechenland,LOC,0.0,0.0,de,2
Netz,Netz,LOC,0.0,0.0,de,2
|,|,LOC,0.0,0.0,de,2
Langem,Langem,LOC,0.0,0.0,de,2
Biberach,Biberach,LOC,0.0,0.0,de,2
Gas-Deal,Gas-Deal,LOC,0.25,0.25,de,2
Berlin.,Berlin.,LOC,0.0,0.0,de,2
Schwierig,Schwierig,LOC,0.0,0.0,de,2
Umentscheidungen,Umentscheidungen,LOC,1.0,0.0,de,2
Bundestags-Vizepräsidentin,Bundestags-Vizepräsidentin,LOC,-0.5,0.0,de,2
Dänemarks.,Dänemarks.,LOC,0.0,0.0,de,2
B…,B…,LOC,0.0,0.0,de,2
Sharm El-Sheikh,Sharm El-Sheikh,LOC,0.0,0.0,de,2
Regierungssitze,Regierungssitze,LOC,0.0,0.0,de,2
der Schweiz,der Schweiz,LOC,0.0,0.0,de,2
Klimawende,Klimawende,LOC,0.5,0.0,de,2
Bundeswirtschaftsminister Habeck,Bundeswirtschaftsminister Habeck,LOC,0.7,0.0,de,2
Grippe-Welle,Grippe-Welle,LOC,0.0,0.0,de,2
Landkreis Anhalt-Bitterfeld,Landkreis Anhalt-Bitterfeld,LOC,0.0,0.0,de,2
Winters.,Winters.,LOC,0.0,0.0,de,2
Ukraine-Update am Abend,Ukraine-Update am Abend,LOC,0.0,0.0,de,2
Schweineställe,Schweineställe,LOC,0.0,1.0,de,2
Gasspeicherstand.,Gasspeicherstand.,LOC,-0.25,0.75,de,2
Nürnberg: Schwangere,Nürnberg: Schwangere,LOC,-0.7,0.0,de,2
Krisenwinter,Krisenwinter,LOC,-0.5,0.0,de,2
Java,Java,LOC,-0.5375,0.25,de,2
Strom- und Gassperrungen,Strom- und Gassperrungen,LOC,0.0,0.0,de,2
AKW Brunsbüttel,AKW Brunsbüttel,LOC,0.0,0.0,de,2
Landesamt für Flüchtlingsangelegenheiten,Landesamt für Flüchtlingsangelegenheiten,LOC,0.0,0.0,de,2
Midcat,Midcat,LOC,0.0,0.0,de,2
Gasversorgungslage,Gasversorgungslage,LOC,0.0,1.0,de,2
Nord Stream Pipelines.,Nord Stream Pipelines.,LOC,0.35,0.0,de,2
Donnerstagmorgen,Donnerstagmorgen,LOC,0.0,0.0,de,2
Bund-Länder-Treffen  Leipziger,Bund-Länder-Treffen  Leipziger,LOC,-0.15000000000000002,0.0,de,2
Gifhorn,Gifhorn,LOC,0.0,0.0,de,2
Australien,Australien,LOC,0.25,0.25,de,2
Rheinischen Revier,Rheinischen Revier,LOC,0.0,0.0,de,2
Frankreich.,Frankreich.,LOC,0.0,0.5,de,2
Landkreis Lindau,Landkreis Lindau,LOC,0.0,0.0,de,2
Habecks,Habecks,LOC,0.0,0.0,de,2
Mullahs,Mullahs,LOC,-0.35,0.0,de,2
Texas,Texas,LOC,0.35,0.0,de,2
Sankt Augustin,Sankt Augustin,LOC,-0.5,0.0,de,2
Afrika,Afrika,LOC,0.0,0.0,de,2
Freitagabend.,Freitagabend.,LOC,0.35,0.0,de,2
Notstrom-Aggregate,Notstrom-Aggregate,LOC,0.85,0.0,de,2
Neustadt bei Coburg,Neustadt bei Coburg,LOC,1.0,0.0,de,2
Hamburgs Hauptbahnhof,Hamburgs Hauptbahnhof,LOC,1.0,0.0,de,2
Neuseeland,Neuseeland,LOC,-0.35,0.0,de,2
Nord Stream:,Nord Stream:,LOC,-0.5,0.0,de,2
Schöningen,Schöningen,LOC,0.0,0.0,de,2
d…,d…,LOC,0.0,0.0,de,2
Corona-Isolationspflicht,Corona-Isolationspflicht,LOC,0.0,0.0,de,2
Kreises Stormarn,Kreises Stormarn,LOC,0.35,0.0,de,2
Landtagswahl,Landtagswahl,LOC,0.0,0.0,de,2
Bundesfinanzministerium,Bundesfinanzministerium,LOC,0.35,0.0,de,2
Pasing,Pasing,LOC,0.0,0.0,de,2
AB,AB,LOC,-1.0,0.0,de,2
Südkorea,Südkorea,LOC,-0.35,0.0,de,2
Hofbräuhauses,Hofbräuhauses,LOC,0.0,0.0,de,2
Vereinigten Staaten,Vereinigten Staaten,LOC,-0.06666666666666665,0.0,de,2
Flüssiggas-Terminals,Flüssiggas-Terminals,LOC,0.0,0.0,de,2
Manchester,Manchester,LOC,0.7,0.0,de,2
Garching,Garching,LOC,-0.35,0.0,de,2
Afghanistan,Afghanistan,LOC,-0.5,0.0,de,2
Japans,Japans,LOC,-0.425,0.0,de,2
Rhein-Hunsrück-Kreis,Rhein-Hunsrück-Kreis,LOC,0.0,0.0,de,2
Juni-Niveau.,Juni-Niveau.,LOC,0.0,0.0,de,2
New York Bundeshilfen,New York Bundeshilfen,LOC,-0.7,0.0,de,2
Winter.,Winter.,LOC,-0.7,0.0,de,2
Deutsche Oper,Deutsche Oper,LOC,0.7,0.0,de,2
Kohlenmonoxid-Vergiftungsfällen,Kohlenmonoxid-Vergiftungsfällen,LOC,-0.5,0.5,de,2
Polens,Polens,LOC,0.35,0.0,de,2
"Wilhelmshaven, Brunsbüttel","Wilhelmshaven, Brunsbüttel",LOC,0.0,0.0,de,2
Richtlinie,Richtlinie,LOC,0.0,0.0,de,2
Stadt Düsseldorf,Stadt Düsseldorf,LOC,0.0,0.0,de,2
Hohe Haus am Ring,Hohe Haus am Ring,LOC,0.0,0.0,de,2
Ismaning,Ismaning,LOC,0.0,0.0,de,2
Haus Menschen,Haus Menschen,LOC,0.0,1.0,de,2
Corona-Welle,Corona-Welle,LOC,0.0,0.0,de,2
Golfstaat,Golfstaat,LOC,0.0,0.0,de,2
Halle,Halle,LOC,0.0,0.5,de,2
Beverly Hills,Beverly Hills,LOC,0.0,0.0,de,2
Silicon-Valley-Star,Silicon-Valley-Star,LOC,-0.5,0.0,de,2
Pasinger Bahnhof,Pasinger Bahnhof,LOC,0.0,0.0,de,2
Donezk,Donezk,LOC,0.0,0.0,de,2
Deutsche Atomkraftwerke,Deutsche Atomkraftwerke,LOC,0.0,0.0,de,2
Gasspeicher-Füllstände,Gasspeicher-Füllstände,LOC,0.09999999999999998,0.25,de-DE,2
Perlschneiderhof,Perlschneiderhof,LOC,0.0,0.0,de,2
Heizungsalternativen,Heizungsalternativen,LOC,0.0,1.0,de,2
Gemeinde,Gemeinde,LOC,0.0,0.0,de,2
Neckarwestheim,Neckarwestheim,LOC,0.0,0.0,de,2
Landkreis Heilbronn,Landkreis Heilbronn,LOC,0.0,0.0,de,2
Zürich,Zürich,LOC,-0.85,0.0,de,2
Moskauer,Moskauer,LOC,-1.0,0.0,de,2
Kreises,Kreises,LOC,-0.037500000000000006,0.0,de,2
Jena,Jena,LOC,0.35,0.0,de,2
Notfallplänen,Notfallplänen,LOC,0.0,0.0,de,2
Dienstagmorgen,Dienstagmorgen,LOC,0.0,0.0,de,2
Bezirksamt Mitte,Bezirksamt Mitte,LOC,0.0,0.0,de,2
Hohenschönhausen,Hohenschönhausen,LOC,0.0,0.0,de,2
Wollenberger Straße,Wollenberger Straße,LOC,0.0,0.0,de,2
Bayreuth,Bayreuth,LOC,0.0,0.0,de,2
Gaspreisentwicklung,Gaspreisentwicklung,LOC,0.0,0.0,de,2
Lieferroute,Lieferroute,LOC,0.0,1.0,de,2
Grippe-Infektionen,Grippe-Infektionen,LOC,-1.0,0.0,de,2
Tschechien,Tschechien,LOC,0.0,0.0,de,2
Sa…,Sa…,LOC,0.0,0.0,de,2
Dachau,Dachau,LOC,0.0,1.0,de,2
Niedergailbach,Niedergailbach,LOC,0.0,0.0,de,2
Finanzminister,Finanzminister,LOC,-0.5,0.0,de,2
KindertagesstÃ¤tten,KindertagesstÃ¤tten,LOC,0.0,1.0,de,2
Icking,Icking,LOC,0.0,0.0,de,2
Elstal,Elstal,LOC,0.0,0.0,de,2
Gleen-Felda,Gleen-Felda,LOC,0.0,0.0,de,2
Asien,Asien,LOC,0.0,0.0,de,2
Magdeburg,Magdeburg,LOC,0.0,0.0,de,2
Bangl,Bangl,LOC,0.0,0.0,de,2
Toda,Toda,LOC,0.0,0.0,de,2
Deggingen,Deggingen,LOC,0.0,0.0,de,2
Elbsandsteingebirges,Elbsandsteingebirges,LOC,0.0,0.0,de,2
Beschäftigungsrückgang.,Beschäftigungsrückgang.,LOC,0.0,0.0,de,2
Kinder-Folterkammer,Kinder-Folterkammer,LOC,0.0,0.0,de,2
Reservebetrieb,Reservebetrieb,LOC,0.0,0.0,de,2
Eisdicke,Eisdicke,LOC,0.0,0.0,de,2
Oberkappel,Oberkappel,LOC,0.0,0.0,de,2
Europaparlaments,Europaparlaments,LOC,-1.0,0.0,de,2
Bremer,Bremer,LOC,-0.35,0.0,de,2
Energiehilfen: Bovenschulte: Deckel,Energiehilfen: Bovenschulte: Deckel,LOC,0.0,0.0,de,2
BeschÃ¤ftigten,BeschÃ¤ftigten,LOC,-0.7,0.0,de,2
Straßburg,Straßburg,LOC,-1.0,0.0,de,2
Gasbreisbremse,Gasbreisbremse,LOC,0.0,1.0,de,2
Offshore-Windparks,Offshore-Windparks,LOC,0.0,1.0,de,2
Bahn-Sabotage,Bahn-Sabotage,LOC,0.0,0.0,de,2
Ukraine: AKW Saporischschja,Ukraine: AKW Saporischschja,LOC,0.0,0.0,de,2
Servitenkirche,Servitenkirche,LOC,-0.15000000000000002,0.0,de,2
Athen,Athen,LOC,0.0,0.0,de,2
Ampel-Fraktionen,Ampel-Fraktionen,LOC,0.0,0.0,de,2
Nord Stream-Leitungen,Nord Stream-Leitungen,LOC,0.0,0.0,de,2
Dienstag.,Dienstag.,LOC,0.0,0.0,de,2
Estland.,Estland.,LOC,0.0,0.0,de,2
Mengen,Mengen,LOC,0.35,0.5,de,2
Baby-Glow,Baby-Glow,LOC,0.35,0.0,de,2
Kreis Göppingen,Kreis Göppingen,LOC,0.0,0.0,de,2
Buche.,Buche.,LOC,0.0,0.0,de,2
Ludwigshafen,Ludwigshafen,LOC,0.0,0.0,de,2
Niedersachsen.,Niedersachsen.,LOC,0.35,0.0,de,2
Experten-Kommission,Experten-Kommission,LOC,0.0,0.0,de,2
Protest-Plakaten,Protest-Plakaten,LOC,0.0,0.0,de,2
Glasgow,Glasgow,LOC,0.35,0.0,de,2
Bundesanwaltschaft.,Bundesanwaltschaft.,LOC,0.0,0.0,de,2
Japaner,Japaner,LOC,0.7,0.0,de,2
Nord Stream-Pipelines,Nord Stream-Pipelines,LOC,0.0,0.0,de,2
Wien.,Wien.,LOC,0.5,0.0,de,2
Expertenvorschläge,Expertenvorschläge,LOC,0.7,0.0,de,2
Vereinigten Staaten?,Vereinigten Staaten?,LOC,0.7,0.0,de,2
Ölradiator,Ölradiator,LOC,-0.7,0.0,de,2
Wustermark,Wustermark,LOC,0.0,0.3333333333333333,de,2
Gesundheitsministerium in,Gesundheitsministerium in,LOC,0.0,0.0,de,2
Gewerkschaft: Preisbremsen,Gewerkschaft: Preisbremsen,LOC,0.0,0.0,de,2
Weihnachts-Evangelium,Weihnachts-Evangelium,LOC,0.0,0.0,de,2
Deutsche Bundesanwaltschaft,Deutsche Bundesanwaltschaft,LOC,0.0,0.0,de,2
Bundesinnenministerin,Bundesinnenministerin,LOC,-0.5,0.0,de,2
Gas-Kommission,Gas-Kommission,LOC,0.35,0.0,de,2
Klimaaktivisten,Klimaaktivisten,LOC,0.0,0.16666666666666666,de,2
Universität Jena,Universität Jena,LOC,0.0,0.0,de,2
Moldaus,Moldaus,LOC,-1.0,0.0,de,2
IEA-Chef,IEA-Chef,LOC,0.5,0.0,de,2
Landkreises Starnberg,Landkreises Starnberg,LOC,-0.85,0.0,de,2
Unkontrollierbare,Unkontrollierbare,LOC,0.0,0.0,de,2
Kreistags,Kreistags,LOC,0.7,0.0,de,2
Leck an Ölpipeline,Leck an Ölpipeline,LOC,0.0,0.0,de,2
RS-Viren.,RS-Viren.,LOC,0.06125,0.7083333333333333,de,2
Statistischen Bundesamts,Statistischen Bundesamts,LOC,0.0,0.0,de,2
"Kinder""-Spendengala","Kinder""-Spendengala",LOC,0.0,0.0,de,2
Alt-Sachsenhausen,Alt-Sachsenhausen,LOC,0.0,0.0,de,2
Sachsenhausen,Sachsenhausen,LOC,0.5,0.0,de,2
Klagenfurter,Klagenfurter,LOC,0.0,0.0,de,2
Küste,Küste,LOC,0.7,0.0,de,2
Leitung?,Leitung?,LOC,0.0,1.0,de,2
Chisinau,Chisinau,LOC,-0.5,0.0,de,2
Baden-WÃ¼rttemberg,Baden-WÃ¼rttemberg,LOC,0.0,0.0,de,2
Libanon,Libanon,LOC,0.7,0.0,de,2
Stadtpark,Stadtpark,LOC,-0.2333333333333333,0.6666666666666666,de,2
Speicherfüllstände,Speicherfüllstände,LOC,-0.35,0.16666666666666666,de,2
Gaskonzerne,Gaskonzerne,LOC,0.0,0.0,de,2
Benlpekteup,Benlpekteup,LOC,-1.0,0.0,de,1
Irans,Irans,LOC,0.0,0.0,de,1
Köpenicker,Köpenicker,LOC,0.0,0.0,de,1
Ukraine: »Jetzt,Ukraine: »Jetzt,LOC,0.0,0.0,de,1
Plan,Plan,LOC,0.0,0.0,de,1
Schleswig-Holsteiner,Schleswig-Holsteiner,LOC,0.0,0.0,de,1
"Landkreis Dachau: ""Wir","Landkreis Dachau: ""Wir",LOC,0.0,0.0,de,1
Stromnetzbetreibern,Stromnetzbetreibern,LOC,-0.10000000000000002,0.3333333333333333,de,1
Arbeitsplatz,Arbeitsplatz,LOC,0.35,0.5,de,1
Polen: Windkraft?,Polen: Windkraft?,LOC,0.0,0.0,de,1
Selenskyj,Selenskyj,LOC,0.7,0.0,de,1
Köpenickerinnen,Köpenickerinnen,LOC,0.0,0.0,de,1
Wahnsinns.,Wahnsinns.,LOC,0.0,0.0,de,1
Land,Land,LOC,-0.85,0.0,de,1
Cherson:,Cherson:,LOC,0.7,0.0,de,1
Innsbrucker Dom zu St. Jakob,Innsbrucker Dom zu St. Jakob,LOC,0.0,0.0,de,1
Innsbrucker Dom,Innsbrucker Dom,LOC,0.0,0.0,de,1
Ostdeutschland.,Ostdeutschland.,LOC,0.0,0.0,de,1
"Puupelu, aeOelupeO Oll peu eupeleu","Puupelu, aeOelupeO Oll peu eupeleu",LOC,-1.0,0.0,de,1
Marodes,Marodes,LOC,0.0,0.0,de,1
Argentinien,Argentinien,LOC,0.0,0.0,de,1
Schleswig-Holstein:,Schleswig-Holstein:,LOC,0.0,0.0,de,1
Dakar.,Dakar.,LOC,1.0,0.0,de,1
Ble PlnlOtluul teale ulekl,Ble PlnlOtluul teale ulekl,LOC,0.0,0.0,de,1
Renovierter,Renovierter,LOC,0.0,0.0,de,1
Buelaleevoelllu,Buelaleevoelllu,LOC,0.0,0.0,de,1
Unternehmergespräch: Sanierungsexperte Hans-Joachim Ziems: „Wir,Unternehmergespräch: Sanierungsexperte Hans-Joachim Ziems: „Wir,LOC,0.0,0.0,de,1
Isjum,Isjum,LOC,-1.0,0.0,de,1
Gordi:,Gordi:,LOC,-1.0,0.0,de,1
Innsbruck erstaufge…,Innsbruck erstaufge…,LOC,0.0,0.0,de,1
Kap,Kap,LOC,0.0,0.0,de,1
Pyhrnautobah,Pyhrnautobah,LOC,0.7,0.0,de,1
Lupe.,Lupe.,LOC,0.0,0.0,de,1
Verbraucherpreise,Verbraucherpreise,LOC,0.0,0.0,de,1
Bremer.,Bremer.,LOC,0.0,0.0,de,1
Werder-Stürmer,Werder-Stürmer,LOC,0.0,0.0,de,1
Griechenland: Küstenwache,Griechenland: Küstenwache,LOC,0.0,0.0,de,1
Syrien,Syrien,LOC,0.0,0.3333333333333333,de,1
Kreta,Kreta,LOC,0.0,0.3333333333333333,de,1
Haar: Hightech-Toiletten,Haar: Hightech-Toiletten,LOC,0.0,0.0,de,1
Flughafens BER,Flughafens BER,LOC,-1.0,0.0,de,1
Frankfurt am Main.,Frankfurt am Main.,LOC,0.0,1.0,de,1
Java.,Java.,LOC,0.0,1.0,de,1
Gebiet,Gebiet,LOC,-0.7,0.0,de,1
Sewastopol,Sewastopol,LOC,-1.0,0.0,de,1
Wagon-Leck: Gas,Wagon-Leck: Gas,LOC,0.0,0.0,de,1
Hauptbahnhof Aschaffenburg,Hauptbahnhof Aschaffenburg,LOC,0.0,0.0,de,1
Ausgabendisziplin.,Ausgabendisziplin.,LOC,0.0,0.0,de,1
Preisgalopp,Preisgalopp,LOC,0.0,1.0,de,1
Big Oil?,Big Oil?,LOC,0.0,0.0,de,1
Galeria Kaufhof,Galeria Kaufhof,LOC,0.7,0.0,de,1
Neumarkt in der Innenstadt,Neumarkt in der Innenstadt,LOC,0.7,0.0,de,1
Kommunen,Kommunen,LOC,-0.5,0.5,de,1
Warentest,Warentest,LOC,1.0,0.0,de,1
Cfsmjot Tusbàfo/,Cfsmjot Tusbàfo/,LOC,0.0,0.0,de,1
miesem,miesem,LOC,-1.0,0.0,de,1
Rängen.,Rängen.,LOC,0.0,0.0,de,1
Mittwochabend.,Mittwochabend.,LOC,0.0,0.0,de,1
Genf,Genf,LOC,0.7,0.0,de,1
Gießener,Gießener,LOC,0.0,0.0,de,1
Novembertermine,Novembertermine,LOC,0.0,0.0,de,1
Fakten-Check: Bekommt,Fakten-Check: Bekommt,LOC,0.0,0.0,de,1
Nieder-Gemünden,Nieder-Gemünden,LOC,0.0,0.0,de,1
Allgäu Online!,Allgäu Online!,LOC,0.0,0.0,de,1
Tarifregeln.,Tarifregeln.,LOC,0.0,0.0,de,1
Kolumbiens,Kolumbiens,LOC,-0.7,0.0,de,1
Grippe-Impfungen,Grippe-Impfungen,LOC,0.0,0.0,de,1
Bad Oldesloe,Bad Oldesloe,LOC,0.0,0.0,de,1
Reinbek,Reinbek,LOC,0.0,0.0,de,1
21.11.2022,21.11.2022,LOC,0.0,0.0,de,1
Ahrensburg,Ahrensburg,LOC,0.0,0.0,de,1
Corona-Ticker,Corona-Ticker,LOC,0.0,0.0,de,1
Alternativen.,Alternativen.,LOC,-0.6666666666666666,0.3333333333333333,de,1
Ble 00-lokllae,Ble 00-lokllae,LOC,0.0,0.0,de,1
Güterzugunfall,Güterzugunfall,LOC,0.0,0.0,de,1
Blackout-Angst:,Blackout-Angst:,LOC,1.0,0.0,de,1
Straße abgekom…,Straße abgekom…,LOC,0.0,0.0,de,1
Niedersachsen: Gas,Niedersachsen: Gas,LOC,-0.7,0.0,de,1
Zugunfall,Zugunfall,LOC,-0.7,0.0,de,1
LNG-Terminals.,LNG-Terminals.,LOC,0.0,0.0,de,1
Rumäninen,Rumäninen,LOC,0.0,0.0,de,1
Republik,Republik,LOC,0.0,0.0,de,1
AKW-Schutzzone an  zeit…,AKW-Schutzzone an  zeit…,LOC,0.0,0.0,de,1
… [,… [,LOC,0.0,0.0,de,1
Vereinigten Arabischen Emiraten.«,Vereinigten Arabischen Emiraten.«,LOC,0.0,0.0,de,1
Energie-Sparmaßnahme,Energie-Sparmaßnahme,LOC,0.0,0.0,de,1
Krematorium,Krematorium,LOC,0.0,0.0,de,1
Gas-Abfackeln,Gas-Abfackeln,LOC,0.0,0.0,de,1
Katar: Oliver,Katar: Oliver,LOC,0.0,0.0,de,1
Doms.,Doms.,LOC,0.0,0.0,de,1
empfi,empfi,LOC,0.0,0.0,de,1
Gemünden/Kirtorf,Gemünden/Kirtorf,LOC,0.0,0.0,de,1
Kirtorf,Kirtorf,LOC,0.0,0.0,de,1
A9-Sanierung,A9-Sanierung,LOC,0.0,0.0,de,1
Rijeka.,Rijeka.,LOC,0.0,0.0,de,1
Wales,Wales,LOC,0.0,0.0,de,1
Ostholstein: Nach Brand,Ostholstein: Nach Brand,LOC,0.0,0.0,de,1
Faeser,Faeser,LOC,0.7,0.0,de,1
Inbegriffen,Inbegriffen,LOC,0.0,0.0,de,1
Energiekrise: Warum,Energiekrise: Warum,LOC,-0.7,0.0,de,1
Neustadt in Holstein,Neustadt in Holstein,LOC,-0.7,0.0,de,1
Staudenhof,Staudenhof,LOC,0.0,1.0,de,1
Alten Markt,Alten Markt,LOC,0.0,1.0,de,1
DDR-Baus,DDR-Baus,LOC,0.0,0.0,de,1
Gaslage.,Gaslage.,LOC,0.0,0.0,de,1
Ostdeutschland,Ostdeutschland,LOC,-0.7,0.0,de,1
Kiew: Wie Russland,Kiew: Wie Russland,LOC,0.0,0.0,de,1
Pariser,Pariser,LOC,0.0,0.0,de,1
Hannover-Berlin,Hannover-Berlin,LOC,0.0,0.0,de,1
Limmathauses,Limmathauses,LOC,0.0,0.0,de,1
Kohlendioxid-Eis,Kohlendioxid-Eis,LOC,-1.0,0.0,de,1
Roten Planeten,Roten Planeten,LOC,0.0,0.0,de,1
Lasermessdaten,Lasermessdaten,LOC,0.7,0.0,de,1
Klimastiftung,Klimastiftung,LOC,0.0,0.0,de,1
Bremen: Haus,Bremen: Haus,LOC,0.0,0.0,de,1
deutsche Regierung,deutsche Regierung,LOC,0.0,0.0,de,1
Pazifikstaats Tuvalu,Pazifikstaats Tuvalu,LOC,0.0,0.0,de,1
Angkor Wat,Angkor Wat,LOC,-0.15000000000000002,0.0,de,1
Land Salzburg,Land Salzburg,LOC,-1.0,0.0,de,1
Turm bei Nacht…,Turm bei Nacht…,LOC,0.0,0.0,de,1
Essener,Essener,LOC,0.0,0.0,de,1
Störungsanfälligkeit,Störungsanfälligkeit,LOC,0.0,0.0,de,1
Sachsen-Anhalts,Sachsen-Anhalts,LOC,1.0,0.0,de,1
Insel Krk,Insel Krk,LOC,0.0,0.0,de,1
Gas-Einkauf,Gas-Einkauf,LOC,0.7,0.0,de,1
Selenskyj: Befreiung,Selenskyj: Befreiung,LOC,0.0,0.0,de,1
Sprunghafter,Sprunghafter,LOC,-0.7,0.0,de,1
Sprunghafter Anstieg,Sprunghafter Anstieg,LOC,-0.7,0.0,de,1
Grippe-Fällen.,Grippe-Fällen.,LOC,-0.7,0.0,de,1
KW,KW,LOC,0.0,0.0,de,1
"Salzburg, Tirol","Salzburg, Tirol",LOC,0.0,0.0,de,1
Mailand.,Mailand.,LOC,0.0,0.0,de,1
Galeria Karstadt,Galeria Karstadt,LOC,0.0,0.0,de,1
KaufhofIm,KaufhofIm,LOC,0.0,0.0,de,1
Walsum,Walsum,LOC,0.0,0.0,de,1
Galeria,Galeria,LOC,0.0,0.0,de,1
Infektionswelle: Deutlicher,Infektionswelle: Deutlicher,LOC,0.0,0.0,de,1
Tagesspiegel-Newsletter Checkpoint,Tagesspiegel-Newsletter Checkpoint,LOC,0.0,1.0,de,1
Energiekrise:,Energiekrise:,LOC,0.0,0.0,de,1
schweizweite Mass…,schweizweite Mass…,LOC,0.0,0.0,de,1
Evin-Gefängnis in Teheran,Evin-Gefängnis in Teheran,LOC,0.0,0.0,de,1
Nordrhein-WestfalenViele,Nordrhein-WestfalenViele,LOC,0.0,0.0,de,1
Malta,Malta,LOC,-0.35,0.0,de,1
Donnerstag:,Donnerstag:,LOC,0.0,0.0,de,1
Abzock-Alarm,Abzock-Alarm,LOC,0.0,0.0,de,1
Handelsplatz,Handelsplatz,LOC,-0.7,0.0,de,1
TTF,TTF,LOC,-0.7,0.0,de,1
Kiew: Was den Menschen in,Kiew: Was den Menschen in,LOC,0.7,0.0,de,1
Manchen Staaten,Manchen Staaten,LOC,0.0,0.0,de,1
persischen Golf,persischen Golf,LOC,0.7,0.0,de,1
We...,We...,LOC,0.0,0.0,de,1
Ratzeburg: Warum,Ratzeburg: Warum,LOC,0.0,0.0,de,1
allerschlechteste Straße,allerschlechteste Straße,LOC,-1.0,0.0,de,1
Duisburger,Duisburger,LOC,0.0,0.0,de,1
BaWü,BaWü,LOC,0.0,0.0,de,1
Bestmöglich,Bestmöglich,LOC,1.0,0.0,de,1
Gas-Untertagespeicher,Gas-Untertagespeicher,LOC,1.0,0.0,de,1
RSV-Welle bei Kindern,RSV-Welle bei Kindern,LOC,0.0,0.0,de,1
RSV-Welle,RSV-Welle,LOC,0.35,0.5,de,1
Wiesbaden.,Wiesbaden.,LOC,0.0,0.0,de,1
GedÃ¤chtnisprotokoll,GedÃ¤chtnisprotokoll,LOC,0.0,0.0,de,1
Conne Island,Conne Island,LOC,0.0,0.0,de,1
Gefängnissen bei Blackout.,Gefängnissen bei Blackout.,LOC,0.7,0.0,de,1
Bezirk Marzahn-Hellersdorf,Bezirk Marzahn-Hellersdorf,LOC,0.7,0.0,de,1
Bezirk,Bezirk,LOC,0.0,0.0,de,1
Marzahn-Hellersdorf,Marzahn-Hellersdorf,LOC,0.0,0.0,de,1
Klimablog: Arktische Seen,Klimablog: Arktische Seen,LOC,0.0,0.0,de,1
Spezialschiffes,Spezialschiffes,LOC,0.0,0.0,de,1
Spezialschiff für Flüssigerdgas-Terminal,Spezialschiff für Flüssigerdgas-Terminal,LOC,0.0,0.0,de,1
Weddinger Grundschule.,Weddinger Grundschule.,LOC,0.0,0.0,de,1
Corona inâ€¦,Corona inâ€¦,LOC,0.0,1.0,de,1
Antidiskriminierungsbeauftragte,Antidiskriminierungsbeauftragte,LOC,0.0,0.0,de,1
Ländern,Ländern,LOC,0.0,0.0,de,1
Weihnachtsdeko,Weihnachtsdeko,LOC,0.0,0.0,de,1
Sprachverarbeitungsmodell ChatGPT,Sprachverarbeitungsmodell ChatGPT,LOC,1.0,0.0,de,1
Vergebens.,Vergebens.,LOC,0.0,0.0,de,1
Statistische Bundesamt am Montag…,Statistische Bundesamt am Montag…,LOC,0.0,0.0,de,1
Kapitalsuche für Unternehmen,Kapitalsuche für Unternehmen,LOC,0.0,0.0,de,1
Atomkraftwerke: Verheerende Flaute.,Atomkraftwerke: Verheerende Flaute.,LOC,-1.0,0.0,de,1
Korruptionsskandal,Korruptionsskandal,LOC,-0.7,0.0,de,1
Schimmelgefahr:,Schimmelgefahr:,LOC,0.85,0.0,de,1
Millionen,Millionen,LOC,0.0,0.0,de,1
San Francisco,San Francisco,LOC,0.0,0.0,de,1
salzburg.,salzburg.,LOC,0.0,1.0,de,1
Großgmain,Großgmain,LOC,0.0,0.0,de,1
Köln,Köln,LOC,0.0,1.0,de,1
Kreis Alzey-Worms.,Kreis Alzey-Worms.,LOC,-0.7,0.0,de,1
Deutschland-Tempo,Deutschland-Tempo,LOC,0.0,0.0,de,1
Lichtenberg.,Lichtenberg.,LOC,0.0,0.0,de,1
Berlin: Unbekannter schlägt Kinder,Berlin: Unbekannter schlägt Kinder,LOC,0.0,0.0,de,1
Hamburger Elbbrücken/Veddel,Hamburger Elbbrücken/Veddel,LOC,0.0,0.0,de,1
